Energy(cm-1),Energy(nm),Abs
35392.207792207795,282.5480698664318,18203.8413476
35409.09090909091,282.41335044929394,18281.3546161
35425.97402597403,282.2787594398416,18355.657688
35442.857142857145,282.14429665457476,18426.7510736
35459.74025974026,282.0099619103428,18494.6390804
35476.62337662338,281.8757550243438,18559.3298396
35493.506493506495,281.74167581412365,18620.8353262
35510.38961038961,281.6077240975752,18679.1713754
35527.27272727273,281.47389969293755,18734.3576916
35544.155844155845,281.340202418795,18786.4178535
35561.03896103896,281.2066320940764,18835.3793131
35577.92207792208,281.0731885380544,18881.2733882
35594.805194805194,280.93987157034445,18924.1352511
35611.68831168831,280.8066810109041,18964.0039096
35628.57142857143,280.67361668003207,19000.9221834
35645.454545454544,280.5406783983678,19034.9366748
35662.33766233766,280.40786598689004,19066.0977328
35679.22077922078,280.2751792669166,19094.4594121
35696.103896103894,280.14261806010336,19120.0794265
35712.98701298701,280.01018218844325,19143.0190954
35729.870129870134,279.87787147426576,19163.3432861
35746.75324675325,279.7456857402361,19181.1203492
35763.63636363637,279.6136248093543,19196.4220492
35780.519480519484,279.48168850495443,19209.3234887
35797.4025974026,279.3498766507038,19219.9030278
35814.28571428572,279.2181890706023,19228.2421978
35831.168831168834,279.0866255889815,19234.4256093
35848.05194805195,278.9551860305039,19238.5408552
35864.93506493507,278.82387022016223,19240.678409
35881.818181818184,278.69267798327843,19240.931517
35898.7012987013,278.5616091455032,19239.3960865
35915.58441558442,278.430663532815,19236.170569
35932.46753246753,278.2998409715194,19231.3558383
35949.35064935065,278.1691412882482,19225.0550646
35966.23376623377,278.0385643099588,19217.3735841
35983.11688311688,277.9081098639333,19208.4187639
36000.0,277.77777777777777,19198.299864
36016.88311688312,277.6475678794216,19187.1278942
36033.76623376623,277.5174799971167,19175.0154681
36050.64935064935,277.3875139594366,19162.0766537
36067.53246753247,277.25766959527584,19148.4268201
36084.41558441558,277.1279467338492,19134.1824816
36101.2987012987,276.998345204691,19119.461139
36118.181818181816,276.8688648376542,19104.3811184
36135.06493506493,276.73950546290973,19089.0614068
36151.94805194806,276.6102669109458,19073.6214864
36168.83116883117,276.4811490125673,19058.1811669
36185.71428571429,276.3521515988946,19042.8604154
36202.59740259741,276.22327450136316,19027.7791857
36219.48051948052,276.0945175517229,19013.0572458
36236.36363636364,275.96588058203713,18998.8140046
36253.246753246756,275.83736342468205,18985.1683384
36270.12987012987,275.708965912346,18972.2384158
36287.01298701299,275.5806878780287,18960.141524
36303.896103896106,275.4525291550404,18948.9938935
36320.77922077922,275.32448957700143,18938.9105246
36337.66233766234,275.1965689778413,18930.0050135
36354.545454545456,275.0687671917979,18922.3893796
36371.42857142857,274.9410840534171,18916.1738943
36388.31168831169,274.81351939755166,18911.4669104
36405.194805194806,274.68607305936075,18908.374694
36422.07792207792,274.5587448743091,18907.0012576
36438.96103896104,274.43153467816666,18907.4481959
36455.844155844155,274.3044423070072,18909.8145239
36472.72727272727,274.17746759720836,18914.1965172
36489.61038961039,274.0506103854504,18920.6875561
36506.493506493505,273.92387050871577,18929.3779723
36523.37662337662,273.7972478042883,18940.3548993
36540.25974025974,273.67074210975267,18953.702126
36557.142857142855,273.54435326299335,18969.4999551
36574.02597402598,273.41808110219444,18987.8250648
36590.909090909096,273.29192546583846,19008.7503753
